FID,X,Y,District,Country,Species
2062,36.0051316,8.3125137,Yayu,Ethiopia,Coffeearabica
2063,36.0107581,8.3115018,Yayu,Ethiopia,Coffeearabica
2064,36.0126937,8.3099862,Yayu,Ethiopia,Coffeearabica
2065,36.0141773,8.310985,Yayu,Ethiopia,Coffeearabica
2066,36.0143115,8.3135382,Yayu,Ethiopia,Coffeearabica
2067,36.016148,8.3167123,Yayu,Ethiopia,Coffeearabica
2068,36.0180033,8.3182176,Yayu,Ethiopia,Coffeearabica
2069,36.0185585,8.319389,Yayu,Ethiopia,Coffeearabica
2070,36.0134808,8.3144593,Yayu,Ethiopia,Coffeearabica
2071,35.9813101,8.3347462,Yayu,Ethiopia,Coffeearabica
2072,35.9707056,8.3423484,Yayu,Ethiopia,Coffeearabica
2073,35.9596761,8.3462067,Yayu,Ethiopia,Coffeearabica
2074,35.9315598,8.3680997,Yayu,Ethiopia,Coffeearabica
2075,36.003548,8.3974604,Yayu,Ethiopia,Coffeearabica
2076,35.9885104,8.3298696,Yayu,Ethiopia,Coffeearabica
2077,35.994975,8.3260559,Yayu,Ethiopia,Coffeearabica
2078,35.99962,8.3221795,Yayu,Ethiopia,Coffeearabica
2079,35.9980547,8.3175533,Yayu,Ethiopia,Coffeearabica
2080,36.0040236,8.3147056,Yayu,Ethiopia,Coffeearabica
2081,36.0108601,8.311579,Yayu,Ethiopia,Coffeearabica
2082,36.0155314,8.3089278,Yayu,Ethiopia,Coffeearabica
2083,36.0178568,8.3044503,Yayu,Ethiopia,Coffeearabica
2084,36.0258807,8.3028149,Yayu,Ethiopia,Coffeearabica
2085,36.0285009,8.3001443,Yayu,Ethiopia,Coffeearabica
2086,36.034806,8.3004108,Yayu,Ethiopia,Coffeearabica
2087,36.0126371,8.318773,Yayu,Ethiopia,Coffeearabica
2088,36.0140959,8.3205355,Yayu,Ethiopia,Coffeearabica
2089,36.0121174,8.3215577,Yayu,Ethiopia,Coffeearabica
2090,36.0121326,8.3237744,Yayu,Ethiopia,Coffeearabica
2091,36.0109673,8.3260853,Yayu,Ethiopia,Coffeearabica
2092,36.0092121,8.3268394,Yayu,Ethiopia,Coffeearabica
2093,36.0069424,8.3268044,Yayu,Ethiopia,Coffeearabica
2094,36.0051186,8.3225271,Yayu,Ethiopia,Coffeearabica
2095,36.0054443,8.319735,Yayu,Ethiopia,Coffeearabica
2096,36.006612,8.3159872,Yayu,Ethiopia,Coffeearabica
2097,35.8041607,8.3473,Yayu,Ethiopia,Coffeearabica
2098,36.0371001,8.3636962,Yayu,Ethiopia,Coffeearabica
2099,36.0298818,8.371769,Yayu,Ethiopia,Coffeearabica
2100,36.0277789,8.3758053,Yayu,Ethiopia,Coffeearabica
2101,36.0161828,8.3782051,Yayu,Ethiopia,Coffeearabica
2102,36.0066416,8.3778649,Yayu,Ethiopia,Coffeearabica
2103,35.9664828,8.3812725,Yayu,Ethiopia,Coffeearabica
2104,35.9416939,8.3746062,Yayu,Ethiopia,Coffeearabica
2105,36.0370122,8.3638736,Yayu,Ethiopia,Coffeearabica
2106,36.0321175,8.3694401,Yayu,Ethiopia,Coffeearabica
2107,36.0295287,8.3722071,Yayu,Ethiopia,Coffeearabica
2108,36.0258509,8.3766533,Yayu,Ethiopia,Coffeearabica
2109,36.0213653,8.3789626,Yayu,Ethiopia,Coffeearabica
2110,36.0121306,8.3766197,Yayu,Ethiopia,Coffeearabica
2111,36.0069643,8.3777815,Yayu,Ethiopia,Coffeearabica
2112,35.9742268,8.3827879,Yayu,Ethiopia,Coffeearabica
2113,35.9553314,8.3794942,Yayu,Ethiopia,Coffeearabica
2114,35.9413344,8.3750075,Yayu,Ethiopia,Coffeearabica
2115,35.935438,8.3736057,Yayu,Ethiopia,Coffeearabica
2116,35.9969871,8.3840161,Yayu,Ethiopia,Coffeearabica
2117,35.9816861,8.3883073,Yayu,Ethiopia,Coffeearabica
2118,35.7980175,8.3509198,Yayu,Ethiopia,Coffeearabica
2119,35.8017324,8.3621257,Yayu,Ethiopia,Coffeearabica
2120,35.7994884,8.372149,Yayu,Ethiopia,Coffeearabica
2121,35.7996261,8.369707,Yayu,Ethiopia,Coffeearabica
2122,35.8019959,8.368147,Yayu,Ethiopia,Coffeearabica
2123,35.8017909,8.3637896,Yayu,Ethiopia,Coffeearabica
2124,35.7937981,8.3520169,Yayu,Ethiopia,Coffeearabica
2125,35.7944763,8.3517905,Yayu,Ethiopia,Coffeearabica
2126,35.7963817,8.3510701,Yayu,Ethiopia,Coffeearabica
2127,35.8052107,8.3480834,Yayu,Ethiopia,Coffeearabica
2128,35.8085134,8.3464316,Yayu,Ethiopia,Coffeearabica
2129,35.8329076,8.3439726,Yayu,Ethiopia,Coffeearabica
2130,35.8325095,8.3412079,Yayu,Ethiopia,Coffeearabica
2131,35.8327113,8.3403308,Yayu,Ethiopia,Coffeearabica
2132,35.8333966,8.339523,Yayu,Ethiopia,Coffeearabica
2133,35.8325019,8.3431652,Yayu,Ethiopia,Coffeearabica
2134,35.7901934,8.3350026,Yayu,Ethiopia,Coffeearabica
2135,35.7851693,8.3323685,Yayu,Ethiopia,Coffeearabica
2136,35.7996071,8.3541061,Yayu,Ethiopia,Coffeearabica
2137,35.7933147,8.3389351,Yayu,Ethiopia,Coffeearabica
2138,35.7932989,8.3346654,Yayu,Ethiopia,Coffeearabica
2139,35.7876865,8.3368559,Yayu,Ethiopia,Coffeearabica
2140,35.7982946,8.3506366,Yayu,Ethiopia,Coffeearabica
2141,35.8021251,8.3607426,Yayu,Ethiopia,Coffeearabica
2142,35.7982837,8.3775054,Yayu,Ethiopia,Coffeearabica
2143,35.7989605,8.3728785,Yayu,Ethiopia,Coffeearabica
2144,35.8001024,8.3694891,Yayu,Ethiopia,Coffeearabica
2145,35.7937341,8.3524665,Yayu,Ethiopia,Coffeearabica
2146,35.792066,8.3525166,Yayu,Ethiopia,Coffeearabica
2147,35.7894501,8.354014,Yayu,Ethiopia,Coffeearabica
2148,35.7920868,8.3564384,Yayu,Ethiopia,Coffeearabica
2149,35.7943741,8.3572337,Yayu,Ethiopia,Coffeearabica
2150,35.7942039,8.3526359,Yayu,Ethiopia,Coffeearabica
2151,35.7968154,8.3523124,Yayu,Ethiopia,Coffeearabica
2152,35.8322012,8.3437482,Yayu,Ethiopia,Coffeearabica
2153,35.7932827,8.3342211,Yayu,Ethiopia,Coffeearabica
2154,35.791888,8.300958,Yayu,Ethiopia,Coffeearabica
2155,35.7929414,8.2984662,Yayu,Ethiopia,Coffeearabica
2156,35.799667,8.2999872,Yayu,Ethiopia,Coffeearabica
2157,35.8014216,8.3016565,Yayu,Ethiopia,Coffeearabica
2158,35.8027088,8.3024531,Yayu,Ethiopia,Coffeearabica
2159,35.8043462,8.3006371,Yayu,Ethiopia,Coffeearabica
2160,35.8071614,8.3016843,Yayu,Ethiopia,Coffeearabica
2161,35.8084485,8.3005605,Yayu,Ethiopia,Coffeearabica
2162,35.790754,8.3018693,Yayu,Ethiopia,Coffeearabica
2163,35.7912129,8.3026145,Yayu,Ethiopia,Coffeearabica
2164,35.7914024,8.3034083,Yayu,Ethiopia,Coffeearabica
2165,35.7914093,8.3038888,Yayu,Ethiopia,Coffeearabica
2166,35.7924922,8.3042022,Yayu,Ethiopia,Coffeearabica
2167,35.7962682,8.3087091,Yayu,Ethiopia,Coffeearabica
2168,35.7972216,8.3130808,Yayu,Ethiopia,Coffeearabica
2169,35.7997825,8.3169068,Yayu,Ethiopia,Coffeearabica
2170,35.7998471,8.3164645,Yayu,Ethiopia,Coffeearabica
2171,35.8004805,8.3222872,Yayu,Ethiopia,Coffeearabica
2172,35.8025182,8.3277063,Yayu,Ethiopia,Coffeearabica
2173,35.8024045,8.3313122,Yayu,Ethiopia,Coffeearabica
2174,35.7961355,8.3092527,Yayu,Ethiopia,Coffeearabica
2175,35.8005567,8.3221854,Yayu,Ethiopia,Coffeearabica
2176,35.8011227,8.324182,Yayu,Ethiopia,Coffeearabica
2177,35.7890311,8.3021336,Yayu,Ethiopia,Coffeearabica
2178,35.7903291,8.3036013,Yayu,Ethiopia,Coffeearabica
2179,35.7903698,8.3063774,Yayu,Ethiopia,Coffeearabica
2180,35.7885305,8.3053072,Yayu,Ethiopia,Coffeearabica
2181,35.7877054,8.3015567,Yayu,Ethiopia,Coffeearabica
2182,35.7844219,8.3004484,Yayu,Ethiopia,Coffeearabica
2183,35.7859308,8.2996802,Yayu,Ethiopia,Coffeearabica
2184,35.7879249,8.2997973,Yayu,Ethiopia,Coffeearabica
2185,35.787263,8.2982296,Yayu,Ethiopia,Coffeearabica
2186,35.7867546,8.2958689,Yayu,Ethiopia,Coffeearabica
2187,35.787132,8.2929233,Yayu,Ethiopia,Coffeearabica
2188,35.7859278,8.290506,Yayu,Ethiopia,Coffeearabica
2189,35.7848388,8.2878635,Yayu,Ethiopia,Coffeearabica
2190,35.7891832,8.2929357,Yayu,Ethiopia,Coffeearabica
2191,35.7902434,8.2912204,Yayu,Ethiopia,Coffeearabica
2192,35.7900517,8.2960421,Yayu,Ethiopia,Coffeearabica
2193,35.7908866,8.2990282,Yayu,Ethiopia,Coffeearabica
2194,35.7918974,8.3009763,Yayu,Ethiopia,Coffeearabica
2195,35.843209,8.3170493,Yayu,Ethiopia,Coffeearabica
2196,35.8423187,8.3169637,Yayu,Ethiopia,Coffeearabica
2197,35.8414295,8.3180855,Yayu,Ethiopia,Coffeearabica
2198,35.8292188,8.3310267,Yayu,Ethiopia,Coffeearabica
2199,35.8290534,8.3304981,Yayu,Ethiopia,Coffeearabica
2200,35.8404425,8.3196825,Yayu,Ethiopia,Coffeearabica
2201,35.8386276,8.3186253,Yayu,Ethiopia,Coffeearabica
2202,35.8365465,8.319058,Yayu,Ethiopia,Coffeearabica
2203,35.8365677,8.3202065,Yayu,Ethiopia,Coffeearabica
2204,35.8376596,8.3212409,Yayu,Ethiopia,Coffeearabica
2205,35.8357346,8.3222947,Yayu,Ethiopia,Coffeearabica
2206,35.834107,8.3234392,Yayu,Ethiopia,Coffeearabica
2207,35.8342245,8.325506,Yayu,Ethiopia,Coffeearabica
2208,35.8314537,8.3281219,Yayu,Ethiopia,Coffeearabica
2209,35.8284872,8.3306503,Yayu,Ethiopia,Coffeearabica
2210,35.8268832,8.3330475,Yayu,Ethiopia,Coffeearabica
2211,35.8222723,8.3372165,Yayu,Ethiopia,Coffeearabica
2212,35.8214017,8.3370002,Yayu,Ethiopia,Coffeearabica
2213,35.8324184,8.3232697,Yayu,Ethiopia,Coffeearabica
2214,35.8296523,8.3220501,Yayu,Ethiopia,Coffeearabica
2215,35.8301139,8.3245108,Yayu,Ethiopia,Coffeearabica
2216,35.8307826,8.3262181,Yayu,Ethiopia,Coffeearabica
2217,35.8305702,8.327335,Yayu,Ethiopia,Coffeearabica
2218,35.8280331,8.3264403,Yayu,Ethiopia,Coffeearabica
2219,35.8258212,8.3248048,Yayu,Ethiopia,Coffeearabica
2220,35.8246975,8.3258566,Yayu,Ethiopia,Coffeearabica
2221,35.8235629,8.3256395,Yayu,Ethiopia,Coffeearabica
2222,35.8230267,8.3272607,Yayu,Ethiopia,Coffeearabica
2223,35.8254366,8.329404,Yayu,Ethiopia,Coffeearabica
2224,35.8249823,8.3311395,Yayu,Ethiopia,Coffeearabica
2225,35.8259255,8.3319937,Yayu,Ethiopia,Coffeearabica
2226,35.8267158,8.3320875,Yayu,Ethiopia,Coffeearabica
2227,35.826742,8.3313015,Yayu,Ethiopia,Coffeearabica
2228,35.8274339,8.3312634,Yayu,Ethiopia,Coffeearabica
2229,35.8274538,8.3298963,Yayu,Ethiopia,Coffeearabica
2230,35.8457674,8.361381,Yayu,Ethiopia,Coffeearabica
2231,35.844231,8.3608802,Yayu,Ethiopia,Coffeearabica
2232,35.8449176,8.3596801,Yayu,Ethiopia,Coffeearabica
2233,35.8398343,8.3542443,Yayu,Ethiopia,Coffeearabica
2234,35.8438828,8.3570181,Yayu,Ethiopia,Coffeearabica
2235,35.8489413,8.3554593,Yayu,Ethiopia,Coffeearabica
2236,35.8511948,8.3541597,Yayu,Ethiopia,Coffeearabica
2237,35.8539384,8.3535187,Yayu,Ethiopia,Coffeearabica
2238,35.8489906,8.3521024,Yayu,Ethiopia,Coffeearabica
2239,35.8414944,8.3496452,Yayu,Ethiopia,Coffeearabica
2240,35.8355331,8.3443001,Yayu,Ethiopia,Coffeearabica
2241,35.8384118,8.3439117,Yayu,Ethiopia,Coffeearabica
2242,35.842982,8.3452972,Yayu,Ethiopia,Coffeearabica
2243,35.8459097,8.3621366,Yayu,Ethiopia,Coffeearabica
2244,35.8461463,8.3633345,Yayu,Ethiopia,Coffeearabica
2245,35.8459026,8.3659201,Yayu,Ethiopia,Coffeearabica
2246,35.8452281,8.3697938,Yayu,Ethiopia,Coffeearabica
2247,35.8460441,8.3709764,Yayu,Ethiopia,Coffeearabica
2248,35.8463455,8.3732466,Yayu,Ethiopia,Coffeearabica
2249,35.8462383,8.3745518,Yayu,Ethiopia,Coffeearabica
2250,35.8473329,8.3745444,Yayu,Ethiopia,Coffeearabica
2251,35.8479156,8.3741036,Yayu,Ethiopia,Coffeearabica
2252,35.8485238,8.3751798,Yayu,Ethiopia,Coffeearabica
2253,35.8483466,8.3760199,Yayu,Ethiopia,Coffeearabica
2254,35.849869,8.3757547,Yayu,Ethiopia,Coffeearabica
2255,35.8511924,8.3763225,Yayu,Ethiopia,Coffeearabica
2256,35.8515483,8.3773784,Yayu,Ethiopia,Coffeearabica
2257,35.8519512,8.3779447,Yayu,Ethiopia,Coffeearabica
2258,35.8512559,8.3742835,Yayu,Ethiopia,Coffeearabica
2259,35.8524115,8.3735584,Yayu,Ethiopia,Coffeearabica
2260,35.8534476,8.3736966,Yayu,Ethiopia,Coffeearabica
2261,35.8509501,8.3730462,Yayu,Ethiopia,Coffeearabica
2262,35.8488744,8.3724095,Yayu,Ethiopia,Coffeearabica
2263,35.9720432,8.3819955,Yayu,Ethiopia,Coffeearabica
2264,35.9972801,8.3882636,Yayu,Ethiopia,Coffeearabica
2265,35.9977367,8.389194,Yayu,Ethiopia,Coffeearabica
2266,35.948703,8.3728301,Yayu,Ethiopia,Coffeearabica
2267,35.9566418,8.3750823,Yayu,Ethiopia,Coffeearabica
2268,35.9718348,8.3809174,Yayu,Ethiopia,Coffeearabica
2269,35.9782145,8.3828047,Yayu,Ethiopia,Coffeearabica
2270,35.9857208,8.3870468,Yayu,Ethiopia,Coffeearabica
2271,35.9931986,8.3836157,Yayu,Ethiopia,Coffeearabica
2272,35.9923469,8.3812587,Yayu,Ethiopia,Coffeearabica
2273,35.9974154,8.388235,Yayu,Ethiopia,Coffeearabica
2274,35.9986208,8.3890414,Yayu,Ethiopia,Coffeearabica
2275,35.9586,8.2879,Yayu,Ethiopia,Coffeearabica
2276,35.9455,8.2801,Yayu,Ethiopia,Coffeearabica
2277,35.9247,8.3071,Yayu,Ethiopia,Coffeearabica
2278,35.9357,8.2859,Yayu,Ethiopia,Coffeearabica
2279,35.927,8.3169,Yayu,Ethiopia,Coffeearabica
2280,35.9752,8.316,Yayu,Ethiopia,Coffeearabica
2281,36.0434,8.3004,Yayu,Ethiopia,Coffeearabica
2282,35.9214,8.3391,Yayu,Ethiopia,Coffeearabica
2283,35.9467,8.3351,Yayu,Ethiopia,Coffeearabica
2284,35.902,8.3372,Yayu,Ethiopia,Coffeearabica
2285,35.9561,8.3898,Yayu,Ethiopia,Coffeearabica
2286,35.9306,8.389,Yayu,Ethiopia,Coffeearabica
2287,35.9131,8.381,Yayu,Ethiopia,Coffeearabica
2288,35.9236,8.3449,Yayu,Ethiopia,Coffeearabica
2289,35.8785,8.295,Yayu,Ethiopia,Coffeearabica
2290,35.8939,8.3037,Yayu,Ethiopia,Coffeearabica
2291,35.8633,8.3166,Yayu,Ethiopia,Coffeearabica
2292,35.8646,8.237,Yayu,Ethiopia,Coffeearabica
2293,35.8716,8.2496,Yayu,Ethiopia,Coffeearabica
2294,35.8557,8.2409,Yayu,Ethiopia,Coffeearabica
2295,35.8534,8.2517,Yayu,Ethiopia,Coffeearabica
2296,35.8488,8.2701,Yayu,Ethiopia,Coffeearabica
2297,35.856,8.2665,Yayu,Ethiopia,Coffeearabica
2298,35.8245,8.2687,Yayu,Ethiopia,Coffeearabica
2299,35.8281,8.2698,Yayu,Ethiopia,Coffeearabica
2300,35.8292,8.2692,Yayu,Ethiopia,Coffeearabica
2301,35.8314,8.2656,Yayu,Ethiopia,Coffeearabica
2302,35.9836,8.3319,Yayu,Ethiopia,Coffeearabica
2303,35.9772,8.3404,Yayu,Ethiopia,Coffeearabica
2304,35.955,8.3496,Yayu,Ethiopia,Coffeearabica
2305,35.964,8.3454,Yayu,Ethiopia,Coffeearabica
2306,35.9784,8.3421,Yayu,Ethiopia,Coffeearabica
2307,36.0429,8.3115,Yayu,Ethiopia,Coffeearabica
2308,36.0353,8.3193,Yayu,Ethiopia,Coffeearabica
2309,36.0242,8.3262,Yayu,Ethiopia,Coffeearabica
2310,36.0182,8.3344,Yayu,Ethiopia,Coffeearabica
2311,36.0046,8.3414,Yayu,Ethiopia,Coffeearabica
2312,35.9949,8.3497,Yayu,Ethiopia,Coffeearabica
2313,36.0059,8.352,Yayu,Ethiopia,Coffeearabica
2314,35.8558,8.263,Yayu,Ethiopia,Coffeearabica
2315,35.8657,8.2708,Yayu,Ethiopia,Coffeearabica
2316,35.9298,8.3671,Yayu,Ethiopia,Coffeearabica
2317,35.9215,8.3684,Yayu,Ethiopia,Coffeearabica
2318,36.43277778,7.783888889,Yayu,Ethiopia,Coffeearabica
2319,36.4325,7.782777778,Yayu,Ethiopia,Coffeearabica
2320,36.43138889,7.782222222,Yayu,Ethiopia,Coffeearabica
2321,36.43083333,7.781944444,Yayu,Ethiopia,Coffeearabica
2322,36.43055556,7.781666667,Yayu,Ethiopia,Coffeearabica
2323,36.43,7.781111111,Yayu,Ethiopia,Coffeearabica
2324,36.43027778,7.780833333,Yayu,Ethiopia,Coffeearabica
2325,36.59638889,7.847222222,Yayu,Ethiopia,Coffeearabica
2326,36.5975,7.846666667,Yayu,Ethiopia,Coffeearabica
2327,36.59472222,7.845277778,Yayu,Ethiopia,Coffeearabica
2328,36.59444444,7.845277778,Yayu,Ethiopia,Coffeearabica
2329,36.59444444,7.845,Yayu,Ethiopia,Coffeearabica
2330,36.59388889,7.845,Yayu,Ethiopia,Coffeearabica
2331,36.59361111,7.845833333,Yayu,Ethiopia,Coffeearabica
2332,36.595,7.847222222,Yayu,Ethiopia,Coffeearabica
2333,35.8459097,8.3621366,Yayu,Ethiopia,Coffeearabica
2334,35.8461463,8.3633345,Yayu,Ethiopia,Coffeearabica
2335,35.8459026,8.3659201,Yayu,Ethiopia,Coffeearabica
2336,35.8452281,8.3697938,Yayu,Ethiopia,Coffeearabica
2337,35.8460441,8.3709764,Yayu,Ethiopia,Coffeearabica
2338,35.8463455,8.3732466,Yayu,Ethiopia,Coffeearabica
2339,35.8462383,8.3745518,Yayu,Ethiopia,Coffeearabica
2340,35.8473329,8.3745444,Yayu,Ethiopia,Coffeearabica
2341,35.8479156,8.3741036,Yayu,Ethiopia,Coffeearabica
2342,35.8485238,8.3751798,Yayu,Ethiopia,Coffeearabica
2343,35.8483466,8.3760199,Yayu,Ethiopia,Coffeearabica
2344,35.849869,8.3757547,Yayu,Ethiopia,Coffeearabica
2345,35.8511924,8.3763225,Yayu,Ethiopia,Coffeearabica
2346,35.8515483,8.3773784,Yayu,Ethiopia,Coffeearabica
2347,35.8519512,8.3779447,Yayu,Ethiopia,Coffeearabica
2348,35.8512559,8.3742835,Yayu,Ethiopia,Coffeearabica
2349,35.8524115,8.3735584,Yayu,Ethiopia,Coffeearabica
2350,35.8534476,8.3736966,Yayu,Ethiopia,Coffeearabica
2351,35.8509501,8.3730462,Yayu,Ethiopia,Coffeearabica
2352,35.8488744,8.3724095,Yayu,Ethiopia,Coffeearabica
2353,35.9720432,8.3819955,Yayu,Ethiopia,Coffeearabica
2354,35.9972801,8.3882636,Yayu,Ethiopia,Coffeearabica
2355,35.9977367,8.389194,Yayu,Ethiopia,Coffeearabica
2356,35.948703,8.3728301,Yayu,Ethiopia,Coffeearabica
2357,35.9566418,8.3750823,Yayu,Ethiopia,Coffeearabica
2358,35.9718348,8.3809174,Yayu,Ethiopia,Coffeearabica
2359,35.9782145,8.3828047,Yayu,Ethiopia,Coffeearabica
2360,35.9857208,8.3870468,Yayu,Ethiopia,Coffeearabica
2361,35.9931986,8.3836157,Yayu,Ethiopia,Coffeearabica
2362,35.9923469,8.3812587,Yayu,Ethiopia,Coffeearabica
2363,35.9974154,8.388235,Yayu,Ethiopia,Coffeearabica
2364,35.8457674,8.361381,Yayu,Ethiopia,Coffeearabica
2365,35.844231,8.3608802,Yayu,Ethiopia,Coffeearabica
2366,35.8449176,8.3596801,Yayu,Ethiopia,Coffeearabica
2367,35.8398343,8.3542443,Yayu,Ethiopia,Coffeearabica
2368,35.8438828,8.3570181,Yayu,Ethiopia,Coffeearabica
2369,35.8489413,8.3554593,Yayu,Ethiopia,Coffeearabica
2370,35.8511948,8.3541597,Yayu,Ethiopia,Coffeearabica
2371,35.8539384,8.3535187,Yayu,Ethiopia,Coffeearabica
2372,35.8489906,8.3521024,Yayu,Ethiopia,Coffeearabica
2373,35.8414944,8.3496452,Yayu,Ethiopia,Coffeearabica
2374,35.8355331,8.3443001,Yayu,Ethiopia,Coffeearabica
2375,35.8384118,8.3439117,Yayu,Ethiopia,Coffeearabica
2376,35.842982,8.3452972,Yayu,Ethiopia,Coffeearabica
